"","JULDAY","TIME","TALOC","TAREF","RHLOC","RH","VLOC","VREF","SNOWMELT","POOLDEP","PCTWET","ZEN","SOLR","TSKYC","DEW","FROST","SNOWFALL","SNOWDEP"
"2283",96,120,21.0255470275879,21.2291011810303,31.9857807159424,31.5884399414062,0.321805953979492,2.26478457450867,0,0,0,90,0,3.25137329101562,0,0,0,0
"2284",96,180,20.8452968597412,21.0848617553711,33.2352104187012,32.7492713928223,0.285811692476273,2.01146626472473,0,0,0,90,0,3.02871704101562,0,0,0,0
"2285",96,240,20.6615447998047,20.9406242370605,34.4977111816406,33.9101028442383,0.249817341566086,1.75814783573151,0,0,0,90,0,2.8079833984375,0,0,0,0
"2286",96,300,20.387523651123,20.7963848114014,35.9663009643555,35.0709342956543,0.127465084195137,0.897065341472626,0,0,0,90,0,2.589111328125,0,0,0,0
"2287",96,360,19.8254146575928,20.6521453857422,28.7390766143799,27.3070640563965,0.122366525232792,0.861182928085327,0,0,0,90,2.92771077156067,-0.828521728515625,0,0,0,0
"2288",96,420,22.4543857574463,21.0975036621094,25.13454246521,27.3070640563965,0.175502151250839,1.23513734340668,0,0,0,78.3835372924805,110.328651428223,-0.271209716796875,0,0,0,0
"2289",96,480,27.4972400665283,22.5782165527344,18.4224395751953,24.6980476379395,0.228637769818306,1.60909163951874,0,0,0,64.8370208740234,316.798431396484,1.81515502929688,0,0,0,0
"2290",96,540,32.2540168762207,24.7843017578125,14.1375999450684,21.8121147155762,0.28177335858345,1.9830459356308,0,0,0,51.8730354309082,504.601593017578,4.71868896484375,0,0,0,0
"2291",96,600,35.8951759338379,27.2668151855469,11.5999202728271,18.9261817932129,0.334909021854401,2.35700035095215,0,0,0,40.1023178100586,631.783813476562,7.85183715820312,0,0,0,0
"2292",96,660,37.8212509155273,29.5205383300781,8.27357959747314,13.1543169021606,0.388044595718384,2.73095440864563,0,0,0,30.9506206512451,664.606018066406,10.1715393066406,0,0,0,0
"2293",96,720,38.5608215332031,31.0868225097656,8.69558715820312,13.1543169021606,0.494315922260284,3.47886323928833,0,0,0,27.2227993011475,695.429992675781,12.1530456542969,0,0,0,0
"2294",96,780,38.8706245422363,31.6469116210938,9.22408390045166,13.7440147399902,0.494315922260284,3.47886323928833,0,0,0,30.9506206512451,670.378784179688,12.9515991210938,0,0,0,0
"2295",96,840,37.6819000244141,31.0868225097656,9.93617725372314,14.3337125778198,0.477640867233276,3.36150884628296,0,0,0,40.1023178100586,592.395629882812,12.3221740722656,0,0,0,0
"2296",96,900,34.8195381164551,29.5205383300781,11.0634174346924,14.9234104156494,0.460965782403946,3.24415421485901,0,0,0,51.8730354309082,459.191925048828,10.3888549804688,0,0,0,0
"2297",96,960,30.6193046569824,27.2668151855469,12.7779026031494,15.513108253479,0.44429075717926,3.12679982185364,0,0,0,64.8370208740234,280.167449951172,7.54629516601562,0,0,0,0
"2298",96,1020,25.9219608306885,24.7843017578125,15.0497512817383,16.1028060913086,0.427615731954575,3.00944542884827,0,0,0,78.3835372924805,94.9412384033203,4.37887573242188,0,0,0,0
"2299",96,1080,23.2208709716797,23.3944091796875,16.8683757781982,16.6925029754639,0.410940676927567,2.89209079742432,0,0,0,90,2.5489284992218,2.60308837890625,0,0,0,0
"2300",96,1140,22.6608810424805,23.0348510742188,17.6783046722412,17.2822017669678,0.394265621900558,2.77473640441895,0,0,0,90,0,2.15676879882812,0,0,0,0
"2301",96,1200,22.3217334747314,22.7515258789062,18.3445816040039,17.871898651123,0.377590626478195,2.65738201141357,0,0,0,90,0,1.80557250976562,0,0,0,0
"2302",96,1260,22.0506916046143,22.5282287597656,19.0059566497803,18.461597442627,0.360915571451187,2.5400276184082,0,0,0,90,0,1.52975463867188,0,0,0,0
"2303",96,1320,21.8258380889893,22.352294921875,19.6725292205811,19.0512943267822,0.344240516424179,2.42267322540283,0,0,0,90,0,1.31387329101562,0,0,0,0
"2304",96,1380,21.6442451477051,22.2136535644531,20.3354663848877,19.6409912109375,0.327565550804138,2.30531859397888,0,0,0,90,0,1.14559936523438,0,0,0,0
"2305",97,0,21.48850440979,22.1044006347656,21.0063209533691,20.2306900024414,0.31089049577713,2.18796420097351,0,0,0,90,0,1.01516723632812,0,0,0,0
"2306",97,60,21.3997097015381,22.0378475189209,22.4812355041504,21.6212615966797,0.285723507404327,2.01084566116333,0,0,0,90,0,1.35195922851562,0,0,0,0
"2307",97,120,21.314136505127,21.9712944030762,23.9555320739746,23.011833190918,0.260556519031525,1.83372724056244,0,0,0,90,0,1.66403198242188,0,0,0,0
"2308",97,180,21.2271976470947,21.9047412872314,25.4354705810547,24.4024047851562,0.235389530658722,1.65660870075226,0,0,0,90,0,1.95428466796875,0,0,0,0
"2309",97,240,21.1379547119141,21.8381881713867,26.9229717254639,25.7929744720459,0.210222572088242,1.47949028015137,0,0,0,90,0,2.22506713867188,0,0,0,0
"2310",97,300,20.7955532073975,21.7716331481934,28.8604946136475,27.1835460662842,0.0892255753278732,0.627945780754089,0,0,0,90,0,2.47842407226562,0,0,0,0
"2311",97,360,20.5333309173584,21.7050800323486,35.1494979858398,32.7091865539551,0.0854346305131912,0.601266086101532,0,0,0,90,2.69860696792603,1.22052001953125,0,0,0,0
"2312",97,420,23.68239402771,22.1565246582031,29.8219776153564,32.7091865539551,0.122661277651787,0.863257348537445,0,0,0,78.5312805175781,113.309211730957,1.88082885742188,0,0,0,0
"2313",97,480,29.7580852508545,23.6476135253906,20.6576442718506,29.5974235534668,0.159887909889221,1.12524831295013,0,0,0,65.0073318481445,339.151885986328,3.2340087890625,0,0,0,0
"2314",97,540,35.6658630371094,25.8735961914062,14.942211151123,26.1328468322754,0.197114542126656,1.38723957538605,0,0,0,52.0792121887207,559.352355957031,5.42367553710938,0,0,0,0
"2315",97,600,40.2401351928711,28.3806762695312,11.7220687866211,22.6682720184326,0.234341204166412,1.64923083782196,0,0,0,40.3634757995605,724.872924804688,7.83358764648438,0,0,0,0
"2316",97,660,42.9309234619141,30.6578063964844,8.05284690856934,15.7391195297241,0.271567821502686,1.91122186183929,0,0,0,31.284631729126,819.308166503906,7.89666748046875,0,0,0,0
"2317",97,720,43.5884170532227,32.2407531738281,8.51366901397705,15.7391195297241,0.346021115779877,2.43520426750183,0,0,0,27.6006565093994,856.685119628906,10.1618041992188,0,0,0,0
"2318",97,780,43.7555618286133,32.806884765625,9.10504055023193,16.4462051391602,0.346021115779877,2.43520426750183,0,0,0,31.284631729126,820.168151855469,11.366455078125,0,0,0,0
"2319",97,840,42.1655616760254,32.2407531738281,9.99415683746338,17.1532917022705,0.334348618984222,2.35305619239807,0,0,0,40.3634757995605,718.998596191406,10.9313354492188,0,0,0,0
"2320",97,900,38.5528602600098,30.6577758789062,11.5260944366455,17.8603782653809,0.322676062583923,2.27090811729431,0,0,0,52.0792121887207,552.587341308594,9.01446533203125,0,0,0,0
"2321",97,960,33.2795257568359,28.3806762695312,14.0405387878418,18.5674629211426,0.311003535985947,2.18876004219055,0,0,0,65.0073318481445,333.710418701172,6.075927734375,0,0,0,0
"2322",97,1020,27.4068508148193,25.8735961914062,17.6109485626221,19.2745494842529,0.299331039190292,2.10661172866821,0,0,0,78.5312805175781,111.048149108887,2.78350830078125,0,0,0,0
"2323",97,1080,23.8198051452637,24.2156372070312,20.4623603820801,19.9816360473633,0.287658482789993,2.02446365356445,0,0,0,90,2.64886951446533,0.6964111328125,0,0,0,0
"2324",97,1140,22.7661361694336,23.4091796875,21.5092239379883,20.688720703125,0.275985985994339,1.94231557846069,0,0,0,90,0,-0.17626953125,0,0,0,0
"2325",97,1200,22.0901699066162,22.7735290527344,22.3033294677734,21.3958072662354,0.26431342959404,1.86016750335693,0,0,0,90,0,-0.81451416015625,0,0,0,0
"2326",97,1260,21.5580387115479,22.2725219726562,23.0880451202393,22.1028938293457,0.252640902996063,1.77801930904388,0,0,0,90,0,-1.26901245117188,0,0,0,0
"2327",97,1320,21.1327495574951,21.8776550292969,23.8743534088135,22.8099784851074,0.240968376398087,1.69587123394012,0,0,0,90,0,-1.57958984375,0,0,0,0
"2328",97,1380,20.7904109954834,21.56640625,24.6642684936523,23.5170650482178,0.229295864701271,1.61372315883636,0,0,0,90,0,-1.77774047851562,0,0,0,0
"2329",98,0,20.5127410888672,21.3211059570312,25.4589290618896,24.2241516113281,0.217623353004456,1.5315750837326,0,0,0,90,0,-1.88821411132812,0,0,0,0
"2330",98,60,20.3509941101074,21.1716537475586,27.5226535797119,26.1663780212402,0.193682312965393,1.36308431625366,0,0,0,90,0,-1.38906860351562,0,0,0,0
"2331",98,120,20.1912269592285,21.0222015380859,29.5860729217529,28.1086044311523,0.169741243124008,1.19459354877472,0,0,0,90,0,-0.940521240234375,0,0,0,0
"2332",98,180,20.0380897521973,20.8727474212646,31.6395397186279,30.0508308410645,0.145800217986107,1.02610290050507,0,0,0,90,0,-0.535888671875,0,0,0,0
"2333",98,240,19.8774929046631,20.723295211792,33.7096557617188,31.9930553436279,0.121859148144722,0.857612133026123,0,0,0,90,0,-0.169891357421875,0,0,0,0
"2334",98,300,19.6723022460938,20.5738430023193,35.8822898864746,33.9352798461914,0.0849767327308655,0.59804356098175,0,0,0,90,0,0.1619873046875,0,0,0,0
"2335",98,360,19.6965656280518,20.4243907928467,40.9686431884766,39.1636390686035,0.0811552852392197,0.571149230003357,0,0,0,90,2.38882160186768,0.87835693359375,0,0,0,0
"2336",98,420,22.9365940093994,20.9829711914062,34.7630310058594,39.1636390686035,0.116639375686646,0.820876777172089,0,0,0,78.6787109375,111.907875061035,1.71823120117188,0,0,0,0
"2337",98,480,29.4308547973633,22.8701782226562,23.6400604248047,34.8364372253418,0.15212345123291,1.07060432434082,0,0,0,65.1777191162109,340.378692626953,3.3988037109375,0,0,0,0
"2338",98,540,35.9885215759277,25.693115234375,16.665340423584,29.9869766235352,0.187607571482658,1.32033181190491,0,0,0,52.2857131958008,565.856628417969,6.13226318359375,0,0,0,0
"2339",98,600,41.2706260681152,28.8753051757812,12.6659660339355,25.1375160217285,0.223091632127762,1.57005941867828,0,0,0,40.6248321533203,737.841125488281,9.09881591796875,0,0,0,0
"2340",98,660,44.5345993041992,31.7669677734375,7.74170541763306,15.4385919570923,0.258575737476349,1.81978690624237,0,0,0,31.6178436279297,842.930847167969,8.44830322265625,0,0,0,0
"2341",98,720,45.5921401977539,33.7777099609375,8.20973014831543,15.4385919570923,0.329543918371201,2.31924200057983,0,0,0,27.9766159057617,881.513977050781,11.3836059570312,0,0,0,0
"2342",98,780,45.903678894043,34.4968872070312,8.94842052459717,16.4271354675293,0.329543918371201,2.31924200057983,0,0,0,31.6178436279297,842.930847167969,13.0672607421875,0,0,0,0
"2343",98,840,44.1351623535156,33.7777099609375,9.98226165771484,17.4156799316406,0.318427205085754,2.24100565910339,0,0,0,40.6248321533203,737.841125488281,12.610107421875,0,0,0,0
"2344",98,900,40.0351867675781,31.7669677734375,11.6845483779907,18.4042224884033,0.307310491800308,2.16276931762695,0,0,0,52.2857131958008,565.856628417969,10.2200317382812,0,0,0,0
"2345",98,960,34.0467300415039,28.875244140625,14.458306312561,19.3927669525146,0.296193838119507,2.08453321456909,0,0,0,65.1777191162109,340.378692626953,6.49673461914062,0,0,0,0
"2346",98,1020,27.382396697998,25.6930541992188,18.4504356384277,20.3813095092773,0.285077154636383,2.00629687309265,0,0,0,78.6787109375,111.907867431641,2.30911254882812,0,0,0,0
"2347",98,1080,23.3086223602295,23.5925903320312,21.7390422821045,21.3698539733887,0.273960441350937,1.92806053161621,0,0,0,90,2.38882446289062,-0.3194580078125,0,0,0,0
"2348",98,1140,22.0413093566895,22.5588684082031,23.0737266540527,22.3583965301514,0.262843728065491,1.84982419013977,0,0,0,90,0,-1.4034423828125,0,0,0,0
"2349",98,1200,21.208366394043,21.7439270019531,24.1253471374512,23.3469409942627,0.251727074384689,1.77158784866333,0,0,0,90,0,-2.18692016601562,0,0,0,0
"2350",98,1260,20.5547790527344,21.1014709472656,25.1681861877441,24.3354835510254,0.240610346198082,1.69335150718689,0,0,0,90,0,-2.73550415039062,0,0,0,0
"2351",98,1320,20.0377044677734,20.594970703125,26.2112102508545,25.3240280151367,0.229493677616119,1.61511528491974,0,0,0,90,0,-3.1007080078125,0,0,0,0
"2352",98,1380,19.625509262085,20.1956787109375,27.259105682373,26.312572479248,0.218376994132996,1.5368789434433,0,0,0,90,0,-3.32315063476562,0,0,0,0
"2353",99,0,19.3006610870361,19.8808898925781,28.3033695220947,27.3011150360107,0.207260310649872,1.45864272117615,0,0,0,90,0,-3.43487548828125,0,0,0,0
"2354",99,60,19.1269416809082,19.6890888214111,31.1858177185059,30.1138172149658,0.182150915265083,1.28192949295044,0,0,0,90,0,-2.7703857421875,0,0,0,0
"2355",99,120,18.9697418212891,19.4972896575928,34.026782989502,32.9265174865723,0.157041519880295,1.10521626472473,0,0,0,90,0,-2.18984985351562,0,0,0,0
"2356",99,180,18.8233547210693,19.3054885864258,36.83056640625,35.7392196655273,0.131932124495506,0.928503096103668,0,0,0,90,0,-1.67971801757812,0,0,0,0
"2357",99,240,18.6632328033447,19.1136894226074,39.6522598266602,38.5519218444824,0.106822736561298,0.75178986787796,0,0,0,90,0,-1.2296142578125,0,0,0,0
"2358",99,300,18.5266056060791,18.9218883514404,42.4001350402832,41.3646240234375,0.0892255753278732,0.627945780754089,0,0,0,90,0,-0.8343505859375,0,0,0,0
"2359",99,360,18.7538681030273,18.7300891876221,52.2962112426758,52.3740692138672,0.0849918574094772,0.598150014877319,0,0,0,90,2.09672331809998,1.17544555664062,0,0,0,0
"2360",99,420,21.8783588409424,19.3563842773438,44.832878112793,52.3740692138672,0.12228174507618,0.86058634519577,0,0,0,78.8257827758789,109.54167175293,2.12515258789062,0,0,0,0
"2361",99,480,28.3945770263672,21.50439453125,30.5889492034912,46.1351013183594,0.159571647644043,1.12302267551422,0,0,0,65.3480987548828,336.784027099609,4.13717651367188,0,0,0,0
"2362",99,540,35.1296920776367,24.7238159179688,21.5037384033203,39.0970687866211,0.196861550211906,1.38545894622803,0,0,0,52.4924430847168,561.273803710938,7.35482788085938,0,0,0,0
"2363",99,600,40.6861228942871,28.3560791015625,16.1668262481689,32.0590362548828,0.234151408076286,1.64789521694183,0,0,0,40.8862838745117,732.349731445312,10.8148803710938,0,0,0,0
"2364",99,660,44.1688919067383,31.6583862304688,9.13320255279541,17.9829692840576,0.27144131064415,1.91033148765564,0,0,0,31.9501647949219,836.309204101562,9.89385986328125,0,0,0,0
"2365",99,720,45.4698143005371,33.9552612304688,9.71860504150391,17.9829692840576,0.346021115779877,2.43520426750183,0,0,0,28.3506050109863,874.717468261719,13.2593383789062,0,0,0,0
"2366",99,780,45.9112129211426,34.7769165039062,10.7378807067871,19.4159317016602,0.346021115779877,2.43520426750183,0,0,0,31.9501647949219,836.3837890625,15.24609375,0,0,0,0
"2367",99,840,44.1019897460938,33.9552612304688,12.0897569656372,20.8488941192627,0.334348618984222,2.35305619239807,0,0,0,40.8862838745117,731.838989257812,14.7637939453125,0,0,0,0
"2368",99,900,39.8294372558594,31.6583862304688,14.2147541046143,22.2818565368652,0.322676062583923,2.27090811729431,0,0,0,52.4924430847168,560.686889648438,12.0509033203125,0,0,0,0
"2369",99,960,33.5749092102051,28.3560791015625,17.6137599945068,23.7148208618164,0.311003535985947,2.18876004219055,0,0,0,65.3480987548828,336.314727783203,7.79754638671875,0,0,0,0
"2370",99,1020,26.6234645843506,24.7238159179688,22.4684276580811,25.1477813720703,0.299331039190292,2.10661172866821,0,0,0,78.8257827758789,109.350936889648,3.004150390625,0,0,0,0
"2371",99,1080,22.6600742340088,22.6500549316406,26.5646190643311,26.5807456970215,0.287658482789993,2.02446365356445,0,0,0,90,2.09336614608765,0.472686767578125,0,0,0,0
"2372",99,1140,21.7440357208252,21.9793395996094,28.4190406799316,28.013708114624,0.275985985994339,1.94231557846069,0,0,0,90,0,-0.0140380859375,0,0,0,0
"2373",99,1200,21.1817474365234,21.450439453125,29.9357948303223,29.4466705322266,0.26431342959404,1.86016750335693,0,0,0,90,0,-0.317779541015625,0,0,0,0
"2374",99,1260,20.7491588592529,21.0333862304688,31.4243011474609,30.8796329498291,0.252640902996063,1.77801930904388,0,0,0,90,0,-0.47967529296875,0,0,0,0
"2375",99,1320,20.4033546447754,20.7045288085938,32.9184341430664,32.3125953674316,0.240968376398087,1.69587123394012,0,0,0,90,0,-0.532073974609375,0,0,0,0
"2376",99,1380,20.141040802002,20.4452209472656,34.3859100341797,33.7455596923828,0.229295864701271,1.61372315883636,0,0,0,90,0,-0.500396728515625,0,0,0,0
"2377",100,0,19.9292907714844,20.2407531738281,35.8633308410645,35.1785202026367,0.217623353004456,1.5315750837326,0,0,0,90,0,-0.404632568359375,0,0,0,0
"2378",100,60,19.8140277862549,20.1161556243896,38.6800003051758,37.9626998901367,0.181793555617332,1.2794144153595,0,0,0,90,0,0.131591796875,0,0,0,0
"2379",100,120,19.7154865264893,19.9915599822998,41.4504241943359,40.7468795776367,0.145963728427887,1.02725386619568,0,0,0,90,0,0.68902587890625,0,0,0,0
"2380",100,180,19.6245460510254,19.8669624328613,44.1910247802734,43.5310592651367,0.110133953392506,0.77509343624115,0,0,0,90,0,1.19583129882812,0,0,0,0
"2381",100,240,19.5426425933838,19.7423667907715,46.893440246582,46.3152389526367,0.0743041560053825,0.522932887077332,0,0,0,90,0,1.65792846679688,0,0,0,0
"2382",100,300,19.5136680603027,19.617769241333,49.4180755615234,49.0994186401367,0.127465084195137,0.897065341472626,0,0,0,90,0,2.05471801757812,0,0,0,0
"2383",100,360,19.5082855224609,19.4931735992432,52.3502006530762,52.3994026184082,0.121101640164852,0.852281033992767,0,0,0,90,1.82257974147797,2.5140380859375,0,0,0,0
"2384",100,420,22.1816921234131,20.111083984375,46.1441879272461,52.3994026184082,0.174417942762375,1.22750699520111,0,0,0,78.9724426269531,106.158882141113,3.43289184570312,0,0,0,0
"2385",100,480,27.8668174743652,22.2279968261719,33.0508995056152,46.2510719299316,0.227734267711639,1.6027330160141,0,0,0,65.5184173583984,327.907379150391,5.5155029296875,0,0,0,0
"2386",100,540,33.6561050415039,25.4070739746094,24.4149208068848,39.2694664001465,0.281050562858582,1.97795903682709,0,0,0,52.6993141174316,535.882629394531,8.78366088867188,0,0,0,0
"2387",100,600,38.7655410766602,28.9970092773438,18.7242870330811,32.2878646850586,0.334366917610168,2.35318517684937,0,0,0,41.1477127075195,706.310424804688,12.3057250976562,0,0,0,0
"2388",100,660,41.9693870544434,32.2623596191406,10.8003625869751,18.3246536254883,0.387683212757111,2.72841119766235,0,0,0,32.2814445495605,795.922241210938,11.9384765625,0,0,0,0
"2389",100,720,43.3116226196289,34.5341491699219,11.4331398010254,18.3246536254883,0.494315922260284,3.47886323928833,0,0,0,28.7225208282471,832.598510742188,15.1833190917969,0,0,0,0
"2390",100,780,43.8264007568359,35.3468933105469,12.5455083847046,19.7444343566895,0.494315922260284,3.47886323928833,0,0,0,32.2814445495605,797.115112304688,17.0264892578125,0,0,0,0
"2391",100,840,42.2565269470215,34.5341491699219,13.9531345367432,21.1642150878906,0.477640867233276,3.36150884628296,0,0,0,41.1477127075195,698.137512207031,16.4947814941406,0,0,0,0
"2392",100,900,38.355655670166,32.2623596191406,16.1352024078369,22.5839958190918,0.460965782403946,3.24415421485901,0,0,0,52.6993141174316,526.648498535156,13.8126831054688,0,0,0,0
"2393",100,960,32.8964881896973,28.9970092773438,19.2201652526855,24.0037784576416,0.44429075717926,3.12679982185364,0,0,0,65.5184173583984,320.427429199219,9.64413452148438,0,0,0,0
"2394",100,1020,26.7649593353271,25.4070739746094,23.4624252319336,25.4235591888428,0.427615731954575,3.00944542884827,0,0,0,78.9724426269531,103.153388977051,4.95523071289062,0,0,0,0
"2395",100,1080,23.6224460601807,23.7090759277344,26.9837226867676,26.8433399200439,0.410940676927567,2.89209079742432,0,0,0,90,1.77511978149414,2.96173095703125,0,0,0,0
"2396",100,1140,23.2891159057617,23.5884704589844,28.778076171875,28.2631206512451,0.394265621900558,2.77473640441895,0,0,0,90,0,3.22698974609375,0,0,0,0
"2397",100,1200,23.1497039794922,23.4933471679688,30.3052215576172,29.6829032897949,0.377590626478195,2.65738201141357,0,0,0,90,0,3.50872802734375,0,0,0,0
"2398",100,1260,23.0477237701416,23.4183349609375,31.8069820404053,31.1026840209961,0.360915571451187,2.5400276184082,0,0,0,90,0,3.80126953125,0,0,0,0
"2399",100,1320,22.9631023406982,23.3591613769531,33.3105506896973,32.5224647521973,0.344240516424179,2.42267322540283,0,0,0,90,0,4.10015869140625,0,0,0,0
"2400",100,1380,22.8985004425049,23.3125,34.8027763366699,33.9422454833984,0.327565550804138,2.30531859397888,0,0,0,90,0,4.40213012695312,0,0,0,0
"2401",101,0,22.8516654968262,23.2756958007812,36.2808952331543,35.3620262145996,0.31089049577713,2.18796420097351,0,0,0,90,0,4.70468139648438,0,0,0,0
"2402",101,60,22.8177871704102,23.2532653808594,39.3093795776367,38.2870864868164,0.283452033996582,1.99485969543457,0,0,0,90,0,5.17041015625,0,0,0,0
"2403",101,120,22.7916507720947,23.2308349609375,42.3222465515137,41.2121429443359,0.256013542413712,1.80175518989563,0,0,0,90,0,5.61785888671875,0,0,0,0
"2404",101,180,22.8136405944824,23.2084045410156,45.2044448852539,44.1371994018555,0.228575110435486,1.60865068435669,0,0,0,90,0,6.46060180664062,0,0,0,0
"2405",101,240,22.8497695922852,23.1859741210938,48.0295791625977,47.0622596740723,0.20113667845726,1.41554617881775,0,0,0,90,0,7.25238037109375,0,0,0,0
"2406",101,300,22.807710647583,23.1635437011719,51.0757331848145,49.9873161315918,0.0977232456207275,0.687750101089478,0,0,0,90,0,8.00701904296875,0,0,0,0
"2407",101,360,23.3289642333984,23.14111328125,67.6991729736328,68.471809387207,0.0926033854484558,0.651717901229858,0,0,0,90,1.5249148607254,11.0375366210938,0,0,0,0
"2408",101,420,25.9815044403076,23.5865173339844,59.3482666015625,68.471809387207,0.133513689041138,0.939633727073669,0,0,0,79.1186447143555,99.2222518920898,11.6637268066406,0,0,0,0
"2409",101,480,31.2883682250977,25.0999755859375,43.2801208496094,62.0411682128906,0.17442399263382,1.22754943370819,0,0,0,65.6886138916016,300.455749511719,13.2664489746094,0,0,0,0
"2410",101,540,36.2247695922852,27.3773193359375,33.1330375671387,54.6906204223633,0.215334266424179,1.51546514034271,0,0,0,52.9062309265137,476.513641357422,15.7316589355469,0,0,0,0
"2411",101,600,40.190803527832,29.9512939453125,26.8752746582031,47.3400726318359,0.256244599819183,1.80338096618652,0,0,0,41.4090003967285,607.506469726562,18.4513854980469,0,0,0,0
"2412",101,660,42.0781517028809,32.2936096191406,19.1612319946289,32.6389770507812,0.297154903411865,2.09129691123962,0,0,0,32.611572265625,638.793640136719,19.6737365722656,0,0,0,0
"2413",101,720,42.7873382568359,33.9236450195312,20.2298469543457,32.6389770507812,0.378975510597229,2.66712832450867,0,0,0,29.0922698974609,665.177001953125,21.7896118164062,0,0,0,0
"2414",101,780,43.1666297912598,34.5068969726562,21.4246692657471,34.1320114135742,0.378975510597229,2.66712832450867,0,0,0,32.611572265625,644.835815429688,22.7708435058594,0,0,0,0
"2415",101,840,41.8622093200684,33.9236450195312,23.1777763366699,35.6250457763672,0.366191297769547,2.57715654373169,0,0,0,41.4090003967285,566.260498046875,22.2258605957031,0,0,0,0
"2416",101,900,38.6898765563965,32.2936096191406,26.0917453765869,37.1180801391602,0.353407114744186,2.48718476295471,0,0,0,52.9062309265137,429.967926025391,20.2867736816406,0,0,0,0
"2417",101,960,34.2289848327637,29.9512939453125,30.3197803497314,38.6111145019531,0.340622872114182,2.39721298217773,0,0,0,65.6886138916016,262.860687255859,17.3774719238281,0,0,0,0
"2418",101,1020,29.1620426177979,27.3773193359375,36.1507110595703,40.1041488647461,0.327838689088821,2.30724120140076,0,0,0,79.1186447143555,84.2892303466797,14.1267395019531,0,0,0,0
"2419",101,1080,26.2979965209961,25.9068908691406,40.6464767456055,41.5971832275391,0.315054506063461,2.21726942062378,0,0,0,90,1.31332433223724,12.3187255859375,0,0,0,0
"2420",101,1140,25.6092319488525,25.3962707519531,42.548755645752,43.090217590332,0.302270352840424,2.12729787826538,0,0,0,90,0,11.78173828125,0,0,0,0
"2421",101,1200,25.1791439056396,24.9934387207031,44.0928039550781,44.5832557678223,0.289486110210419,2.0373260974884,0,0,0,90,0,11.383056640625,0,0,0,0
"2422",101,1260,24.8436794281006,24.6756896972656,45.6163330078125,46.0762901306152,0.276701897382736,1.94735431671143,0,0,0,90,0,11.0943603515625,0,0,0,0
"2423",101,1320,24.5790061950684,24.4249877929688,47.1329803466797,47.5693244934082,0.263917744159698,1.85738253593445,0,0,0,90,0,10.8930053710938,0,0,0,0
"2424",101,1380,24.3696899414062,24.2272338867188,48.6452560424805,49.0623588562012,0.251133531332016,1.76741075515747,0,0,0,90,0,10.7612609863281,0,0,0,0
"2425",102,0,24.203987121582,24.0712280273438,50.1542434692383,50.5553932189941,0.238349348306656,1.67743909358978,0,0,0,90,0,10.6848449707031,0,0,0,0
"2426",102,60,24.1287136077881,23.9761505126953,52.9982643127441,53.485897064209,0.213325008749962,1.5013245344162,0,0,0,90,0,10.9205627441406,0,0,0,0
"2427",102,120,24.0652008056641,23.8810710906982,55.7956886291504,56.4163970947266,0.18830069899559,1.3252100944519,0,0,0,90,0,11.1430053710938,0,0,0,0
"2428",102,180,24.0095958709717,23.7859935760498,58.5545845031738,59.3469009399414,0.163276389241219,1.14909565448761,0,0,0,90,0,11.3536071777344,0,0,0,0
"2429",102,240,23.9629917144775,23.6909160614014,61.2666244506836,62.2774047851562,0.138252064585686,0.972981095314026,0,0,0,90,0,11.5535888671875,0,0,0,0
"2430",102,300,23.9575309753418,23.5958366394043,63.8041801452637,65.2079086303711,0.0892255753278732,0.627945780754089,0,0,0,90,0,11.7439270019531,0,0,0,0
"2431",102,360,23.8087100982666,23.5007591247559,66.0275802612305,67.2635498046875,0.084331251680851,0.593500852584839,0,0,0,90,1.3950709104538,11.1237182617188,0,0,0,0
"2432",102,420,26.4896202087402,23.9466552734375,57.8171539306641,67.2635498046875,0.121715515851974,0.856601297855377,0,0,0,79.2643432617188,100.610771179199,11.7845458984375,0,0,0,0
"2433",102,480,32.2516288757324,25.5087280273438,41.1840438842773,60.8498191833496,0.159099787473679,1.11970186233521,0,0,0,65.8585968017578,315.715728759766,13.2694702148438,0,0,0,0
"2434",102,540,37.7949676513672,27.864013671875,30.5951232910156,53.469913482666,0.19648402929306,1.3828022480011,0,0,0,53.1131210327148,515.031677246094,15.6488952636719,0,0,0,0
"2435",102,600,42.3752555847168,30.5283813476562,24.0981884002686,46.0900115966797,0.233868330717087,1.64590287208557,0,0,0,41.6700172424316,675.230407714844,18.2800598144531,0,0,0,0
"2436",102,660,44.920783996582,32.9541015625,16.4675064086914,31.330207824707,0.271252572536469,1.90900325775146,0,0,0,32.9404258728027,753.080810546875,18.5622253417969,0,0,0,0
"2437",102,720,45.6171951293945,34.6426391601562,17.4591197967529,31.330207824707,0.346021115779877,2.43520426750183,0,0,0,29.4597625732422,784.283813476562,20.9546203613281,0,0,0,0
"2438",102,780,45.9281387329102,35.2468872070312,18.6169605255127,32.8274307250977,0.346021115779877,2.43520426750183,0,0,0,32.9404258728027,755.457275390625,22.1999206542969,0,0,0,0
"2439",102,840,44.3664855957031,34.6426391601562,20.3984146118164,34.3246536254883,0.334348618984222,2.35305619239807,0,0,0,41.6700172424316,658.990966796875,21.7127990722656,0,0,0,0
"2440",102,900,40.7138900756836,32.9541015625,23.4556713104248,35.8218765258789,0.322676062583923,2.27090811729431,0,0,0,53.1131210327148,496.727905273438,19.6563415527344,0,0,0,0
